brand_id,brand_name,country_of_origin,year_of_foundation,headquarters_country,parent_company,employees,age_prenatal,age_0_5,age_6_12,age_teens,age_young_adults,age_seniors,demographics_income_level,income_low,income_middle,income_high,income_premium,income_snap_support,demographics_geographic_reach,demographics_gender,demographics_lifestyle,lifestyle_family,lifestyle_youth,lifestyle_seniors,lifestyle_health_focused,lifestyle_convenience,lifestyle_tech_savvy,lifestyle_sustainability_conscious,online_sales,has_franchises,has_drive_through,owns_fleet,electric_vehicles_percent,fossil_fuel_reliance,esg_programs,sustainability_actions,target_population,main_partnerships,branding_innovation_level,supply_chain_localization,product_portfolio_diversity,revenue_billion_usd,customer_loyalty_index,r_and_d_spend_percent_revenue,women_board_percent,ceo_tenure_years,market_cap_billion_usd,major_sustainability_award_last5y,references_and_links
343988,Life Smart,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Life Smart consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Life Smart shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342619,Light & Fit,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Light & Fit consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Light & Fit shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342872,Lik-M-Aid Fun Dip,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lik-M-Aid Fun Dip consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lik-M-Aid Fun Dip shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342265,L'ilCritters,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,L'ilCritters consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,L'ilCritters shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343015,Lily Morgan,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lily Morgan consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lily Morgan shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343142,Lily's,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lily's consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lily's shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343090,Lima,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lima consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lima shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343091,Linda McCartney,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Linda McCartney consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Linda McCartney shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343790,Lindt,Switzerland,1845,United States,Lindt & Sprüngli,13860,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lindt consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lindt shoppers,Luxury chocolate,1,60,2,5.2,97,1,25,2,0,0,https://lindt.com
341749,LingLing,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,LingLing consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,LingLing shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
341666,Lion,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lion consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lion shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344194,Lion (cereal),United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lion (cereal) consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lion (cereal) shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344758,Lion (cheese),United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lion (cheese) consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lion (cheese) shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344899,Lip Lickin Chicken,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lip Lickin Chicken consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lip Lickin Chicken shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344843,LipSense,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,LipSense consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,LipSense shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
345126,Lipton,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lipton consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lipton shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344367,Lipton (partnership),United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lipton (partnership) consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lipton (partnership) shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342315,Liquid Plumr,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Liquid Plumr consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Liquid Plumr shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343864,Liquidity,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Liquidity consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Liquidity shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343022,Liquor Barn,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Liquor Barn consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Liquor Barn shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343529,Listerine,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Listerine consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Listerine shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342873,Little Brownie Bakers,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Little Brownie Bakers consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Little Brownie Bakers shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343954,Little Debbie,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Little Debbie consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Little Debbie shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342330,Little Dukes,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Little Dukes consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Little Dukes shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343455,Little Joe,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Little Joe consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Little Joe shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
341793,Little Journey,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Little Journey consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Little Journey shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
345230,Little Sheep,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Little Sheep consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Little Sheep shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342586,Live better,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Live better consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Live better shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343915,Live Fearlessly,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Live Fearlessly consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Live Fearlessly shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342604,Live Real Farms,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Live Real Farms consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Live Real Farms shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
341794,liveGfree,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,liveGfree consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,liveGfree shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342092,Living Colors,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Living Colors consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Living Colors shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342709,Livingston Cellars,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Livingston Cellars consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Livingston Cellars shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343221,Lloyd's,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lloyd's consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lloyd's shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342794,Loaf 'N Jug,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Loaf 'N Jug consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Loaf 'N Jug shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343802,Loblaw,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Loblaw consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Loblaw shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342440,Log Cabin,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Log Cabin consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Log Cabin shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343601,Loma Linda,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Loma Linda consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Loma Linda shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344759,Lorraine,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lorraine consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lorraine shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
345244,Lotteria,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lotteria consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lotteria shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343831,Lotus Bakeries,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lotus Bakeries consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lotus Bakeries shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342710,Louis M. Martini,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Louis M. Martini consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Louis M. Martini shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343838,Lowe's,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lowe's consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lowe's shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
341802,Lowes Foods,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lowes Foods consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lowes Foods shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343143,Lowney,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lowney consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lowney shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344066,LU,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,LU consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,LU shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343530,Lubriderm,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lubriderm consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lubriderm shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
341680,Lucerne,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lucerne consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lucerne shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
341778,Lucerne Dairy Farms,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lucerne Dairy Farms consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lucerne Dairy Farms shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344774,Lucky,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lucky consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lucky shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344773,Lucky California,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lucky California consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lucky California shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342975,Lucky Charms,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lucky Charms consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lucky Charms shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344649,Lucky You,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lucky You consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lucky You shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343144,Luden's,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Luden's consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Luden's shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343350,Luigi's,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Luigi's consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Luigi's shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343493,Luminesce,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Luminesce consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Luminesce shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342044,Luna,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Luna consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Luna shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344872,Lunch Maker,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lunch Maker consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lunch Maker shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343845,Lunch Mate,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lunch Mate consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lunch Mate shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343726,Lunchables,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lunchables consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lunchables shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342757,Lustucru,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lustucru consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lustucru shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344486,LuVel,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,LuVel consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,LuVel shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344560,Luvs,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Luvs consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Luvs shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343765,Luvsome,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Luvsome consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Luvsome shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344873,Lykes,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lykes consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lykes shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342925,Lynden Farms,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lynden Farms consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lynden Farms shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344717,Lysoform,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Lysoform consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Lysoform shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343887,M&M's,United States,1941,United States,Mars Inc.,3000,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,M&M's consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,M&M's shoppers,"Confectionery, worldwide",1,60,2,1.8,95,1,25,2,0,0,https://mms.com
343494,M1ND,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,M1ND consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,M1ND shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342823,MAC,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,MAC consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,MAC shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342977,Macaroni Grill,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Macaroni Grill consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Macaroni Grill shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
341949,MacDonald's,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,MacDonald's consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,MacDonald's shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344990,Made by Design,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Made by Design consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Made by Design shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344849,Made-to-go,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Made-to-go consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Made-to-go shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
341750,MaDish,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,MaDish consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,MaDish shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342711,Madria Sangria,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Madria Sangria consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Madria Sangria shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344195,Maggi,United States,1872,United States,Nestlé [finance:Nestlé S.A.],5000,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Maggi consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Maggi shoppers,"Retail, global",1,60,2,2.6,93,1,25,2,0,0,https://maggi.com
343269,Maggio,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Maggio consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Maggio shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343374,Magnolia,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Magnolia consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Magnolia shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
345127,Magnum,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Magnum consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Magnum shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344331,Mahakosh,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Mahakosh consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Mahakosh shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342758,Mahatma,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Mahatma consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Mahatma shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344619,Main St. Bistro,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Main St. Bistro consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Main St. Bistro shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344932,Maker's Mark,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Maker's Mark consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Maker's Mark shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344844,MakeSense,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,MakeSense consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,MakeSense shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344459,Malt-O-Meal,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Malt-O-Meal consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Malt-O-Meal shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
341820,Mama Bear,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Mama Bear consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Mama Bear shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
341950,Mama Mary's,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Mama Mary's consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Mama Mary's shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342296,MaMa Rosa's,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,MaMa Rosa's consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,MaMa Rosa's shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342559,Manhattan,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Manhattan consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Manhattan shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342506,Manischewitz,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Manischewitz consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Manischewitz shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344792,Mantias,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Mantias consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Mantias shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
